0,0
0.554,0.034275769
1.108,0.074295218
1.662,0.111045947
2.216,0.151648374
2.77,0.19249106
3.324,0.23479733
3.878,0.26638204
4.432,0.301444015
4.986,0.343286577
5.54,0.383540528
6.094,0.413766767
6.648,0.43633777
7.202,0.458282555
7.756,0.48556184
8.31,0.500501639
8.864,0.522451802
9.418,0.541316589
9.972,0.559090026
10.526,0.574424782
11.08,0.581785435
11.634,0.595345853
12.188,0.60664199
12.742,0.613402342
13.296,0.619038403
13.85,0.626939277
14.404,0.63787036
14.958,0.640779897
15.512,0.637927578
16.066,0.650490643
16.62,0.638942464
17.174,0.659619237
17.728,0.651255737
18.282,0.667761835
18.836,0.655244634
19.39,0.661924254
19.944,0.66336655
20.498,0.677016501
21.052,0.665577934
21.606,0.670225262
22.16,0.686110488
22.714,0.677273559
23.268,0.693371957
23.822,0.694212093
24.376,0.697001426
24.93,0.695608454
25.484,0.700938583
26.038,0.699362785
26.592,0.703729199
27.146,0.703888008
27.7,0.709581663
28.254,0.709950522
28.808,0.711559321
29.362,0.711429051
29.916,0.712667307
30.47,0.715910132
31.024,0.721452903
31.578,0.720962339
32.132,0.723915194
32.686,0.724744167
33.24,0.72528959
33.794,0.727167629
34.348,0.723946592
34.902,0.728540384
35.456,0.726441955
36.01,0.730233409
36.564,0.732194479
37.118,0.731586966
37.672,0.731489739
38.226,0.732999189
38.78,0.736978184
39.334,0.737984852
39.888,0.739246297
40.442,0.73853985
40.996,0.739813616
41.55,0.740227448
42.104,0.741865251
42.658,0.740304395
43.212,0.743920555
43.766,0.74053616
44.32,0.744939049
44.874,0.746076578
45.428,0.74642029
45.982,0.747175303
46.536,0.75242137
47.09,0.748291977
47.644,0.750593858
48.198,0.749208246
48.752,0.753074725
49.306,0.754488801
49.86,0.753976171
50.414,0.754563128
50.968,0.753748411
51.522,0.757229746
52.076,0.757657285
52.63,0.761086531
53.184,0.760338467
53.738,0.760668385
54.292,0.755968788
54.846,0.76159409
55.4,0.765916883
55.954,0.765249068
56.508,0.763435719
57.062,0.767121477
57.616,0.762897866
58.17,0.763781282
58.724,0.762679407
59.278,0.769077705
59.832,0.771374621
60.386,0.765863933
60.94,0.764788118
61.494,0.769823581
62.048,0.77135691
62.602,0.770723883
63.156,0.771011046
63.71,0.768974955
64.264,0.771396803
64.818,0.775061602
65.372,0.774281417
65.926,0.771378058
66.48,0.772738426
67.034,0.773701872
67.588,0.776214627
68.142,0.775374047
68.696,0.775016767
69.25,0.780041593
69.804,0.775608316
70.358,0.77729246
70.912,0.777737622
71.466,0.780230041
72.02,0.779328086
72.574,0.780327133
73.128,0.779533695
73.682,0.781680071
74.236,0.777070174
74.79,0.774356837
75.344,0.779751794
75.898,0.784505623
76.452,0.784783516
77.006,0.779541228
77.56,0.780759911
78.114,0.782784129
78.668,0.783854339
79.222,0.779457063
79.776,0.785761438
80.33,0.783943015
80.884,0.782435418
81.438,0.781771655
81.992,0.781869338
82.546,0.782286462
83.1,0.786778333
83.654,0.788654728
84.208,0.785623111
84.762,0.786234963
85.316,0.788986695
